ID,F_VenclovasLab.csv_F_Voronota_glob_area,F_VenclovasLab.csv_F_Voronota_glob_area_per_atom,F_VenclovasLab.csv_F_Voronota_glob_nonprotein_area,F_VenclovasLab.csv_F_Voronota_glob_sas_energy,F_VenclovasLab.csv_F_Voronota_glob_nonsas_energy_norm,F_VenclovasLab.csv_F_Voronota_iface_atoms,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,F_VenclovasLab.csv_F_Voronota_iface_expanded_energy_norm,F_VenclovasLab.csv_F_Voronota_diff_nonsas_energy_norm,F_Oliva_rawdata_v3.csv_F_PA,F_Oliva_rawdata_v3.csv_F_PAr,F_Oliva_rawdata_v3.csv_F_PAl,F_Oliva_rawdata_v3.csv_F_CA,F_Oliva_rawdata_v3.csv_F_CAr,F_Oliva_rawdata_v3.csv_F_CAl,F_Oliva_rawdata_v3.csv_F_CP,F_Oliva_rawdata_v3.csv_F_PP,F_Oliva_rawdata_v3.csv_F_CC,F_Oliva_rawdata_v3.csv_F_ArAr,F_Oliva_rawdata_v3.csv_F_AlAl,F_Oliva_rawdata_v3.csv_F_AlAr,F_Oliva_rawdata_v3.csv_F_AAr,F_Oliva_rawdata_v3.csv_F_AAl,F_Oliva_rawdata_v3.csv_F_AA,F_Oliva_rawdata_v3.csv_F_fPA,F_Oliva_rawdata_v3.csv_F_fPAr,F_Oliva_rawdata_v3.csv_F_fPAl,F_Oliva_rawdata_v3.csv_F_fCA,F_Oliva_rawdata_v3.csv_F_fCAr,F_Oliva_rawdata_v3.csv_F_fCAl,F_Oliva_rawdata_v3.csv_F_fCP,F_Oliva_rawdata_v3.csv_F_fPP,F_Oliva_rawdata_v3.csv_F_fCC,F_Oliva_rawdata_v3.csv_F_fAlAl,F_Oliva_rawdata_v3.csv_F_fAlAr,F_Oliva_rawdata_v3.csv_F_fAAl,F_Oliva_rawdata_v3.csv_F_BSA_Apolar_naccess,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_shape,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_hydro,F_FurmanLab_interface_analyzer_disulf.csv_F_I-sc,F_FurmanLab_interface_analyzer_disulf.csv_F_fa-intra-rep,F_FurmanLab_interface_analyzer_disulf.csv_F_sc-value,F_Kiharalab_feature.csv_F_DOVE,F_Kiharalab_feature.csv_F_GNN-DOVE,F_Kiharalab_feature.csv_F_PhysicsScore,F_Kiharalab_feature.csv_F_RosettaInterfaceEnergy,I_Confidence,I_Score,Training
4dj2_1,51185.900000000,12.396680000,0.000000000,2615.130000000,-0.433290000,242.000000000,0.588640000,-0.286000000,-0.006940000,3.000000000,1.000000000,0.000000000,1.000000000,6.000000000,7.000000000,9.000000000,4.000000000,2.000000000,5.000000000,1.000000000,5.000000000,5.000000000,6.000000000,7.000000000,0.048000000,0.016000000,0.000000000,0.016000000,0.097000000,0.113000000,0.145000000,0.065000000,0.032000000,0.016000000,0.081000000,0.097000000,639.650000000,0.093233739,0.061768835,16.441000000,10.883000000,0.590000000,0.145502970,0.513700000,-9820.970000000,-25.145100000,0.223488213,1,0
4dmz_1,51892.300000000,12.361200000,0.000000000,2118.260000000,-0.464560000,327.000000000,0.486070000,-0.056560000,0.009490000,3.000000000,2.000000000,18.000000000,5.000000000,7.000000000,2.000000000,7.000000000,15.000000000,7.000000000,0.000000000,2.000000000,0.000000000,0.000000000,4.000000000,2.000000000,0.041000000,0.027000000,0.243000000,0.068000000,0.095000000,0.027000000,0.095000000,0.203000000,0.095000000,0.027000000,0.000000000,0.054000000,876.420000000,0.160242362,0.114285714,-43.256000000,6.847000000,0.659000000,0.000546833,0.611600000,-13506.300000000,-53.287500000,-0.163141079,0,0
4dup_1,56620.900000000,12.192270000,0.000000000,988.373000000,-0.401030000,273.000000000,0.531680000,-0.240100000,-0.004540000,0.000000000,2.000000000,15.000000000,2.000000000,7.000000000,0.000000000,4.000000000,3.000000000,7.000000000,0.000000000,22.000000000,5.000000000,0.000000000,6.000000000,0.000000000,0.000000000,0.027000000,0.205000000,0.027000000,0.096000000,0.000000000,0.055000000,0.041000000,0.096000000,0.301000000,0.068000000,0.082000000,617.470000000,0.130148501,0.149058778,56.901000000,10.134000000,0.686000000,0.000600192,0.457300000,-18275.200000000,-74.194300000,0.461445893,1,0
4dvh_1,38329.900000000,11.877870000,0.000000000,-1874.410000000,-0.441050000,236.000000000,0.531770000,-0.390400000,-0.005570000,4.000000000,10.000000000,2.000000000,0.000000000,2.000000000,9.000000000,5.000000000,6.000000000,10.000000000,3.000000000,0.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.073000000,0.182000000,0.036000000,0.000000000,0.036000000,0.164000000,0.091000000,0.109000000,0.182000000,0.000000000,0.036000000,0.000000000,488.180000000,0.064155661,0.000000000,-45.363000000,3.441000000,0.763000000,0.000256160,0.531900000,-15331.000000000,-49.411000000,0.570921235,1,0
4e86_14,6897.220000000,14.864700000,0.000000000,445.345000000,-0.687030000,92.000000000,0.741750000,-0.290120000,-0.044140000,0.000000000,2.000000000,2.000000000,4.000000000,2.000000000,0.000000000,2.000000000,2.000000000,0.000000000,1.000000000,1.000000000,0.000000000,4.000000000,8.000000000,7.000000000,0.000000000,0.057000000,0.057000000,0.114000000,0.057000000,0.000000000,0.057000000,0.057000000,0.000000000,0.029000000,0.000000000,0.229000000,306.460000000,0.194346943,0.411255411,867.852000000,1.831000000,0.656000000,0.000830725,0.592100000,-4096.090000000,-32.442600000,0.531844997,1,0
4eo9_1,44458.300000000,11.944730000,0.000000000,22.224600000,-0.428750000,218.000000000,0.605750000,-0.384580000,-0.013450000,0.000000000,0.000000000,2.000000000,0.000000000,11.000000000,4.000000000,4.000000000,0.000000000,8.000000000,0.000000000,3.000000000,4.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.050000000,0.000000000,0.275000000,0.100000000,0.100000000,0.000000000,0.200000000,0.075000000,0.100000000,0.000000000,298.350000000,0.089118199,0.147058824,-32.207000000,5.022000000,0.617000000,0.074044332,0.642800000,-10566.100000000,-36.484900000,0.572409756,1,0
4fdb_1,18592.700000000,13.299500000,0.000000000,696.794000000,-0.464260000,326.000000000,0.525990000,-0.124130000,0.007830000,0.000000000,4.000000000,14.000000000,0.000000000,6.000000000,4.000000000,8.000000000,2.000000000,5.000000000,0.000000000,18.000000000,16.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.051000000,0.177000000,0.000000000,0.076000000,0.051000000,0.101000000,0.025000000,0.063000000,0.228000000,0.203000000,0.025000000,1456.580000000,0.178874476,0.333863275,-52.009000000,2.275000000,0.756000000,0.018537873,0.353000000,-13515.600000000,-88.681100000,0.242198040,1,0
4fqu_5,57993.900000000,11.903510000,0.000000000,1548.900000000,-0.412180000,188.000000000,0.187800000,-0.002530000,0.006100000,2.000000000,2.000000000,6.000000000,2.000000000,5.000000000,8.000000000,7.000000000,0.000000000,4.000000000,2.000000000,0.000000000,0.000000000,3.000000000,0.000000000,0.000000000,0.049000000,0.049000000,0.146000000,0.049000000,0.122000000,0.195000000,0.171000000,0.000000000,0.098000000,0.000000000,0.000000000,0.000000000,307.130000000,0.015552315,0.057368942,8.269000000,13.834000000,0.592000000,0.040187877,0.493700000,-7269.210000000,-18.856300000,-0.570058014,0,0
4fr2_1,64233.900000000,12.037840000,0.000000000,2046.940000000,-0.301820000,332.000000000,0.450830000,-0.227100000,-0.006270000,6.000000000,6.000000000,6.000000000,6.000000000,6.000000000,8.000000000,4.000000000,7.000000000,2.000000000,10.000000000,6.000000000,8.000000000,6.000000000,14.000000000,6.000000000,0.059000000,0.059000000,0.059000000,0.059000000,0.059000000,0.079000000,0.040000000,0.069000000,0.020000000,0.059000000,0.079000000,0.139000000,874.540000000,0.113491675,0.204158790,-0.874000000,13.323000000,0.555000000,0.000016978,0.490500000,-16777.800000000,-19.965900000,0.125325641,1,0
4ft4_1,130129.000000000,11.876330000,0.000000000,-876.489000000,-0.389490000,399.000000000,0.330330000,-0.206950000,-0.000700000,8.000000000,6.000000000,0.000000000,6.000000000,1.000000000,11.000000000,10.000000000,1.000000000,23.000000000,11.000000000,0.000000000,4.000000000,11.000000000,1.000000000,2.000000000,0.084000000,0.063000000,0.000000000,0.063000000,0.011000000,0.116000000,0.105000000,0.011000000,0.242000000,0.000000000,0.042000000,0.011000000,-275.200000000,0.012924301,0.052460655,-32.812000000,33.586000000,0.602000000,0.087936751,0.610100000,-27204.500000000,-37.318100000,-1.045832115,0,0
4g0b_5,76850.100000000,11.672250000,0.000000000,1043.940000000,-0.429460000,318.000000000,0.262410000,-0.094730000,0.003190000,4.000000000,4.000000000,0.000000000,4.000000000,12.000000000,14.000000000,8.000000000,2.000000000,5.000000000,0.000000000,2.000000000,6.000000000,0.000000000,4.000000000,2.000000000,0.060000000,0.060000000,0.000000000,0.060000000,0.179000000,0.209000000,0.119000000,0.030000000,0.075000000,0.030000000,0.090000000,0.060000000,611.540000000,0.098655785,0.059437751,-20.728000000,10.131000000,0.615000000,0.034574859,0.252800000,-12921.800000000,-39.427800000,-0.542431642,0,0
4g37_4,94963.000000000,11.747030000,0.000000000,2285.560000000,-0.430970000,207.000000000,0.649100000,-0.149880000,0.003990000,5.000000000,5.000000000,6.000000000,4.000000000,0.000000000,4.000000000,11.000000000,9.000000000,3.000000000,2.000000000,0.000000000,2.000000000,2.000000000,0.000000000,2.000000000,0.091000000,0.091000000,0.109000000,0.073000000,0.000000000,0.073000000,0.200000000,0.164000000,0.055000000,0.000000000,0.036000000,0.000000000,-481.170000000,0.039026251,0.045097369,-33.223000000,18.383000000,0.579000000,0.000001445,0.496100000,-13505.400000000,-26.077900000,0.056577614,1,0
4hc1_28,37966.400000000,12.922530000,0.000000000,1063.540000000,-0.523740000,416.000000000,0.610120000,-0.222180000,0.016690000,4.000000000,8.000000000,8.000000000,6.000000000,10.000000000,8.000000000,8.000000000,4.000000000,4.000000000,2.000000000,8.000000000,6.000000000,8.000000000,10.000000000,2.000000000,0.042000000,0.083000000,0.083000000,0.062000000,0.104000000,0.083000000,0.083000000,0.042000000,0.042000000,0.083000000,0.062000000,0.104000000,1293.830000000,0.099607217,0.176531672,-67.575000000,4.540000000,0.574000000,0.000677784,0.624700000,-16820.700000000,-65.293800000,-0.274575808,0,0
4hd0_5,63066.800000000,11.614510000,0.000000000,-2479.040000000,-0.468220000,203.000000000,0.501360000,-0.195670000,0.008060000,0.000000000,0.000000000,0.000000000,12.000000000,15.000000000,2.000000000,7.000000000,0.000000000,9.000000000,0.000000000,0.000000000,2.000000000,2.000000000,4.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.211000000,0.263000000,0.035000000,0.123000000,0.000000000,0.158000000,0.000000000,0.035000000,0.070000000,-2.840000000,0.011481157,0.000000000,-5.529000000,23.593000000,0.511000000,0.001095245,0.223400000,-15639.800000000,-21.639600000,-0.112557168,0,0
4hj1_6,79914.400000000,12.169090000,0.000000000,1927.030000000,-0.486320000,386.000000000,0.491090000,-0.086600000,0.006720000,22.000000000,6.000000000,4.000000000,13.000000000,6.000000000,5.000000000,6.000000000,2.000000000,7.000000000,0.000000000,6.000000000,8.000000000,10.000000000,1.000000000,5.000000000,0.218000000,0.059000000,0.040000000,0.129000000,0.059000000,0.050000000,0.059000000,0.020000000,0.069000000,0.059000000,0.079000000,0.010000000,688.740000000,0.006223621,0.077289275,-53.944000000,7.939000000,0.609000000,0.000387296,0.282800000,-20368.800000000,-65.369400000,-0.673222519,0,0
4i15_1,63344.400000000,12.015250000,0.000000000,139.915000000,-0.390280000,169.000000000,0.446700000,-0.281370000,0.002230000,4.000000000,2.000000000,1.000000000,5.000000000,4.000000000,3.000000000,6.000000000,1.000000000,11.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.103000000,0.051000000,0.026000000,0.128000000,0.103000000,0.077000000,0.154000000,0.026000000,0.282000000,0.000000000,0.000000000,0.026000000,-246.230000000,0.034478443,0.049044057,-21.149000000,8.070000000,0.504000000,0.000163876,0.629400000,-11066.000000000,-28.202000000,-0.304670516,0,0
4i1m_4,55638.100000000,12.419220000,0.000000000,1090.120000000,-0.398960000,304.000000000,0.423170000,-0.169890000,-0.002740000,2.000000000,8.000000000,10.000000000,0.000000000,8.000000000,2.000000000,14.000000000,11.000000000,2.000000000,2.000000000,5.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.027000000,0.108000000,0.135000000,0.000000000,0.108000000,0.027000000,0.189000000,0.149000000,0.027000000,0.068000000,0.135000000,0.000000000,981.750000000,0.137425383,0.093178037,-53.818000000,10.175000000,0.651000000,0.000537541,0.374700000,-15826.900000000,-71.823000000,-0.092806023,0,0
4i24_3,57851.000000000,12.019740000,0.000000000,100.578000000,-0.433300000,376.000000000,0.559420000,-0.354830000,-0.007880000,2.000000000,0.000000000,12.000000000,4.000000000,2.000000000,8.000000000,6.000000000,2.000000000,14.000000000,4.000000000,8.000000000,12.000000000,6.000000000,9.000000000,0.000000000,0.022000000,0.000000000,0.135000000,0.045000000,0.022000000,0.090000000,0.067000000,0.022000000,0.157000000,0.090000000,0.135000000,0.101000000,1039.520000000,0.061134144,0.231803797,-63.594000000,8.270000000,0.703000000,0.013075572,0.622600000,-21495.000000000,-69.993800000,0.123386587,1,0
4ikm_1,86011.600000000,12.315520000,0.000000000,-4367.150000000,-0.333430000,158.000000000,0.313840000,-0.134030000,0.003250000,2.000000000,2.000000000,1.000000000,8.000000000,2.000000000,0.000000000,6.000000000,4.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.000000000,0.048000000,0.048000000,0.024000000,0.190000000,0.048000000,0.000000000,0.143000000,0.095000000,0.333000000,0.000000000,0.000000000,0.000000000,-667.110000000,0.028073324,0.000000000,-8.584000000,10.333000000,0.585000000,0.002457576,0.387500000,-21571.100000000,-11.297200000,-0.553985747,0,0
4j2p_1,43419.300000000,11.928380000,0.000000000,-1440.700000000,-0.424660000,372.000000000,0.521990000,-0.225200000,-0.007300000,0.000000000,14.000000000,12.000000000,2.000000000,10.000000000,8.000000000,4.000000000,2.000000000,7.000000000,2.000000000,9.000000000,12.000000000,2.000000000,12.000000000,1.000000000,0.000000000,0.144000000,0.124000000,0.021000000,0.103000000,0.082000000,0.041000000,0.021000000,0.072000000,0.093000000,0.124000000,0.124000000,1515.670000000,0.151667668,0.466569767,-82.306000000,5.600000000,0.645000000,0.059240151,0.633100000,-19679.900000000,-86.050800000,0.334173405,1,0
4j9a_11,21840.500000000,13.268830000,0.000000000,2950.550000000,-0.418250000,159.000000000,0.400320000,-0.026610000,-0.002110000,4.000000000,2.000000000,2.000000000,7.000000000,7.000000000,8.000000000,2.000000000,1.000000000,5.000000000,7.000000000,6.000000000,10.000000000,0.000000000,6.000000000,1.000000000,0.059000000,0.029000000,0.029000000,0.103000000,0.103000000,0.118000000,0.029000000,0.015000000,0.074000000,0.088000000,0.147000000,0.088000000,954.840000000,0.119961887,0.241964286,-45.161000000,4.287000000,0.628000000,0.040187877,0.612600000,-4606.920000000,-52.238600000,0.042371529,1,0
4je1_1,29907.200000000,12.252030000,0.000000000,821.469000000,-0.461790000,179.000000000,0.456180000,-0.180220000,0.000700000,0.000000000,6.000000000,2.000000000,5.000000000,5.000000000,4.000000000,4.000000000,0.000000000,4.000000000,1.000000000,7.000000000,6.000000000,3.000000000,4.000000000,0.000000000,0.000000000,0.118000000,0.039000000,0.098000000,0.098000000,0.078000000,0.078000000,0.000000000,0.078000000,0.137000000,0.118000000,0.078000000,856.660000000,0.103736089,0.187830688,-52.354000000,3.004000000,0.719000000,0.000447223,0.592000000,-10953.700000000,-51.658900000,0.615572662,1,0
4k5s_1,87052.900000000,11.786200000,0.000000000,298.407000000,-0.462510000,286.000000000,0.412090000,-0.224180000,0.003280000,8.000000000,0.000000000,2.000000000,12.000000000,4.000000000,2.000000000,12.000000000,0.000000000,13.000000000,0.000000000,2.000000000,0.000000000,0.000000000,2.000000000,6.000000000,0.127000000,0.000000000,0.032000000,0.190000000,0.063000000,0.032000000,0.190000000,0.000000000,0.206000000,0.032000000,0.000000000,0.032000000,186.230000000,0.023242335,0.073937153,45.337000000,10.936000000,0.497000000,0.000007054,0.247100000,-10938.200000000,-27.317700000,-0.818730275,0,0
4kgb_1,80113.300000000,11.666420000,0.000000000,190.711000000,-0.383840000,543.000000000,0.508320000,-0.310210000,-0.004110000,10.000000000,0.000000000,6.000000000,10.000000000,13.000000000,13.000000000,1.000000000,2.000000000,17.000000000,4.000000000,10.000000000,20.000000000,25.000000000,26.000000000,12.000000000,0.059000000,0.000000000,0.036000000,0.059000000,0.077000000,0.077000000,0.006000000,0.012000000,0.101000000,0.059000000,0.118000000,0.154000000,1759.880000000,0.115253670,0.151394422,-127.069000000,11.053000000,0.694000000,0.208081096,0.524800000,-29602.400000000,-120.334000000,-0.172213191,0,0
4l7e_1,37403.500000000,12.649140000,0.000000000,-830.770000000,-0.302200000,474.000000000,0.471240000,-0.367330000,-0.044240000,0.000000000,2.000000000,2.000000000,6.000000000,22.000000000,1.000000000,10.000000000,1.000000000,25.000000000,1.000000000,31.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.018000000,0.018000000,0.053000000,0.193000000,0.009000000,0.088000000,0.009000000,0.219000000,0.272000000,0.114000000,0.000000000,2393.020000000,0.257789838,0.516317016,-123.164000000,4.485000000,0.648000000,0.001776758,0.635400000,-17460.500000000,-115.376000000,0.020001786,1,0
4ljk_2,40935.400000000,12.348540000,0.000000000,-1632.150000000,-0.403080000,191.000000000,0.478110000,-0.291640000,-0.003250000,4.000000000,5.000000000,2.000000000,2.000000000,2.000000000,5.000000000,9.000000000,2.000000000,3.000000000,0.000000000,6.000000000,6.000000000,0.000000000,2.000000000,0.000000000,0.083000000,0.104000000,0.042000000,0.042000000,0.042000000,0.104000000,0.188000000,0.042000000,0.062000000,0.125000000,0.125000000,0.042000000,508.070000000,0.016478596,0.196411709,-42.330000000,6.726000000,0.681000000,0.040187877,0.536700000,-13757.700000000,-42.123200000,0.420559968,1,0
4lrw_1,30321.200000000,12.335720000,0.000000000,-712.467000000,-0.416740000,102.000000000,0.321400000,-0.194730000,0.006340000,1.000000000,2.000000000,3.000000000,3.000000000,0.000000000,1.000000000,8.000000000,1.000000000,7.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.038000000,0.077000000,0.115000000,0.115000000,0.000000000,0.038000000,0.308000000,0.038000000,0.269000000,0.000000000,0.000000000,0.000000000,-214.730000000,0.065892314,0.081521739,-10.762000000,3.949000000,0.576000000,0.000744094,0.226000000,-6367.310000000,-11.387500000,-0.145883173,0,0
4lza_1,31690.600000000,12.128050000,0.000000000,-595.397000000,-0.497520000,397.000000000,0.617820000,-0.296020000,-0.002070000,4.000000000,4.000000000,5.000000000,6.000000000,16.000000000,8.000000000,4.000000000,0.000000000,10.000000000,6.000000000,8.000000000,20.000000000,8.000000000,14.000000000,1.000000000,0.035000000,0.035000000,0.044000000,0.053000000,0.140000000,0.070000000,0.035000000,0.000000000,0.088000000,0.070000000,0.175000000,0.123000000,1681.960000000,0.139437148,0.371735791,-84.590000000,3.970000000,0.687000000,0.000037584,0.240800000,-23449.500000000,-88.623300000,0.398646763,1,0
4mhr_2,51933.400000000,11.862360000,0.000000000,1038.830000000,-0.426110000,258.000000000,0.489230000,-0.224950000,-0.001470000,6.000000000,2.000000000,6.000000000,4.000000000,8.000000000,4.000000000,2.000000000,7.000000000,0.000000000,2.000000000,0.000000000,14.000000000,2.000000000,12.000000000,2.000000000,0.085000000,0.028000000,0.085000000,0.056000000,0.113000000,0.056000000,0.028000000,0.099000000,0.000000000,0.000000000,0.197000000,0.169000000,882.930000000,0.052072989,0.163481953,-22.744000000,6.093000000,0.728000000,0.002745358,0.137400000,-15042.400000000,-68.606000000,0.414959720,1,0
4mmm_5,28946.900000000,12.101550000,0.000000000,-1228.230000000,-0.417060000,184.000000000,0.342950000,-0.151100000,-0.005630000,4.000000000,4.000000000,4.000000000,0.000000000,4.000000000,4.000000000,4.000000000,3.000000000,2.000000000,5.000000000,5.000000000,3.000000000,4.000000000,4.000000000,2.000000000,0.077000000,0.077000000,0.077000000,0.000000000,0.077000000,0.077000000,0.077000000,0.058000000,0.038000000,0.096000000,0.058000000,0.077000000,729.770000000,0.052686057,0.199259259,-45.965000000,3.248000000,0.669000000,0.108292051,0.390800000,-13993.200000000,-44.136900000,0.364720103,1,0
4muo_1,56497.100000000,11.851710000,0.000000000,-1656.710000000,-0.421670000,276.000000000,0.536020000,-0.274870000,-0.000260000,0.000000000,0.000000000,0.000000000,15.000000000,12.000000000,6.000000000,0.000000000,0.000000000,9.000000000,0.000000000,17.000000000,0.000000000,2.000000000,19.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.174000000,0.140000000,0.070000000,0.000000000,0.000000000,0.105000000,0.198000000,0.000000000,0.221000000,868.760000000,0.013407049,0.335243553,-69.752000000,7.199000000,0.723000000,0.002619494,0.393600000,-17723.700000000,-64.193000000,0.728044853,1,0
4n4a_3,74091.800000000,11.580460000,0.000000000,-582.660000000,-0.411900000,322.000000000,0.385520000,-0.138530000,0.006280000,6.000000000,4.000000000,14.000000000,2.000000000,10.000000000,4.000000000,18.000000000,6.000000000,14.000000000,0.000000000,2.000000000,0.000000000,0.000000000,6.000000000,2.000000000,0.068000000,0.045000000,0.159000000,0.023000000,0.114000000,0.045000000,0.205000000,0.068000000,0.159000000,0.023000000,0.000000000,0.068000000,308.620000000,0.119242300,0.142857143,-37.686000000,10.964000000,0.594000000,0.000443043,0.388200000,-15568.700000000,-35.323400000,-0.387707139,0,0
4nf1_4,29781.000000000,12.120880000,0.000000000,-472.044000000,-0.530940000,183.000000000,0.727550000,-0.405770000,-0.009310000,0.000000000,4.000000000,0.000000000,2.000000000,2.000000000,7.000000000,3.000000000,0.000000000,2.000000000,13.000000000,0.000000000,9.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.087000000,0.000000000,0.043000000,0.043000000,0.152000000,0.065000000,0.000000000,0.043000000,0.000000000,0.196000000,0.000000000,534.770000000,0.061716937,0.062084257,-44.654000000,3.459000000,0.693000000,0.040187877,0.549900000,-7835.610000000,-45.993400000,0.865068998,1,0
