File,I_Proba_Consensus,F_SOAP,F_Network_full,F_Network_binding_0,F_Network_binding_1,F_FireDockScore,TrainingColumn,Source
4j2p_1.pdb,0.99234116,-4912.186,-3474.5796,-5.207747926773472,-5.201339737741458,-147.28,0,QSbio
4j9a_11.pdb,0.044113606,-1702.886,-1524.3044,-2.4044540244879937,-2.377518141400316,589.62,0,QSbio
4jc8_1.pdb,0.91271925,-4185.323,-2461.5808,-4.162911021025316,-4.232211844137956,-44.24,0,Dunbrack
4jdl_2.pdb,0.009767862,-1434.839,-513.84375,-1.9817823869305955,-1.9817563622581025,138.88,1,QSbio
4je1_1.pdb,0.6132787,-2506.633,-1819.9329,-4.296322044366069,-4.355855508439177,-67.56,0,QSbio
4jp4_1.pdb,0.7903698,-3837.7459999999996,-1616.2007,0.36093008215442896,1.2290473371876622,-141.5,0,QSbio
4ju5_1.pdb,0.9924884,-5943.314,-3770.8738,-5.54923987363617,-5.752204477349763,-193.93,1,Dunbrack
4jz2_1.pdb,0.9240817,-3111.228,-2471.1929,-5.503393546419089,-5.506565489599783,-55.31,0,QSbio
4k30_3.pdb,0.59262383,-1910.983,-1984.906,-3.9965186321464334,-3.916054100665431,-56.43,0,QSbio
4k5s_1.pdb,0.012572708,-1496.111,-45.850887,1.237789841031898,1.2267811869743763,-31.96,0,Dunbrack
4kcx_1.pdb,0.048855476,-1221.879,-1294.055,-0.11749427821307165,-0.11650440965088828,-44.67,0,QSbio
4kgb_1.pdb,0.9925454,-7314.918000000002,-6549.012,-7.111896275765659,-7.398668808009874,-191.57,1,QSbio
4kkd_1.pdb,0.079397105,-2711.7729999999997,-596.7657,-4.298460935162992,-2.798694246303034,22.58,0,Dunbrack
4kmd_4.pdb,0.039291847000000005,-2413.929,-348.14413,-1.1001348726047906,-1.08734515609103,-66.3,0,Dunbrack
4knh_1.pdb,0.63744664,-2497.082000000001,-2029.9161,-2.606327621610196,-1.2947381752307765,-62.08,0,Dunbrack
4knh_4.pdb,0.011528811000000002,-459.63300000000004,-700.30493,-2.6403936446294543,-2.6416863886372672,6.33,0,Dunbrack
4kv9_1.pdb,0.5826895999999999,-2327.228,-1753.1313,-4.68388726900535,-4.798532564763132,-75.19,0,QSbio
4kvr_2.pdb,0.42955035,-2630.67,-1395.6003,-1.7444478726332506,-1.74361371485509,-93.22,0,QSbio
4kxf_17.pdb,0.06506578,-2483.496,-686.8685,-6.560121216896201,-6.5687255871084425,-12.78,0,Dunbrack
4kyx_1.pdb,0.99229443,-4074.6859999999997,-2778.6167,-3.673788884582526,-4.214728793653525,-157.68,1,QSbio
4l3q_1.pdb,0.01567154,-2168.341,93.98116,-3.936953072219717,-3.938409934325712,6.18,0,Dunbrack
4l4w_9.pdb,0.6088766999999999,-2486.313,-1624.2606,-3.0106031890764413,-2.998923854882699,-51.59,0,Dunbrack
4l4z_1.pdb,0.7896899000000001,-1844.588,-3399.5867,-5.313937460630152,-5.539170696093341,-64.94,0,QSbio
4l7e_1.pdb,0.9924712,-6846.343000000003,-4081.8928,-4.247279634898929,-4.395115802694932,-295.16,0,QSbio
4l85_1.pdb,0.064895354,-1712.611,-1019.2876,-1.5017102139161067,-0.3920792712046095,-36.56,0,QSbio
4ld8_1.pdb,0.27102917,-1832.224,-1373.6412,-2.548774211964892,-2.55100238857379,-62.1,0,QSbio
4ldb_4.pdb,0.52361166,-1678.3329999999999,-2037.4108,-0.8426936690593888,-0.8520089230258774,-56.25,1,Dunbrack
4ldz_1.pdb,0.5296128999999999,-2169.708,-1822.4956,0.5860598325470769,-2.074088449292805,-40.63,0,QSbio
4le0_1.pdb,0.69478947,-2271.101,-2091.1445,-4.247624345214383,-4.247386842257173,-77.9,1,QSbio
4lev_3.pdb,0.055755507,-3045.077,-178.5018,-3.351031642602543,-3.4615964015539964,20.76,0,QSbio
4lft_1.pdb,0.01159604,-251.717,-925.3551,1.7491600740400628,1.7302361498745766,-11.56,1,QSbio
4lhc_2.pdb,0.0028520187,-1186.143,1103.6342,-0.8263516948735365,-1.6782378211647555,1.04,0,Dunbrack
4lir_1.pdb,0.013168467,-1258.646,-149.79516999999996,0.3336240842631479,-0.021897533690128142,-31.1,1,QSbio
4ljk_2.pdb,0.31739923,-2563.6479999999997,-1261.3805,-3.8947838477238603,-2.976707940779761,-64.75,0,QSbio
4lmf_6.pdb,0.7861639,-3248.62,-2130.3813,1.9285162481684384,1.7196223592078077,-73.46,0,QSbio
4lo5_2.pdb,0.026379347,-2120.784,-271.37033,1.484677132351712,1.4930138807691409,-1.13,0,Dunbrack
4low_1.pdb,0.44834185,-1899.3220000000001,-1985.5435,-0.2552305699747588,-0.6621440718887629,-30.94,0,QSbio
4lrw_1.pdb,0.008785123,-760.4860000000001,-218.11598,-2.0924492366211727,-2.033103458661607,-1.72,1,QSbio
4lw8_1.pdb,0.9914444,-2994.777,-3872.095,-4.931934764350109,-4.744941286392558,-85.1,0,QSbio
4lza_1.pdb,0.9921633,-4581.1709999999985,-4286.2295,-5.48041961852033,-5.052736613734116,-110.9,0,QSbio
4m58_1.pdb,0.13573809,-4341.333,-837.5621,2.9524899616431126,2.92733174650097,-83.55,0,Dunbrack
4mdh_1.pdb,0.99233705,-4304.8420000000015,-5130.4414,-7.2525663284090465,-7.276965246496344,-118.76,1,QSbio
4mei_1.pdb,0.48469695,-2130.616,-1639.0427,1.086218182016628,1.102170249323836,-59.01,1,QSbio
4mhr_2.pdb,0.61786836,-4564.269,-1547.4087,-3.2385569066498405,-3.2373078124475523,-75.5,0,QSbio
4mko_2.pdb,0.32107195,-3780.429,-1173.1423,-1.2950223935204617,-2.1735982064631547,-64.92,0,Dunbrack
4mkq_1.pdb,0.0938522,-2444.428,-1012.34955,3.196043904390371,2.8604799493775803,-37.98,0,Dunbrack
4mmm_5.pdb,0.45506844,-1734.943,-1551.1937,-5.0960659341979735,-5.156202836091159,-86.73,0,QSbio
4mqb_1.pdb,0.004309509,-977.607,162.76908999999995,1.4077276280395126,3.8290622468985376,26.18,0,QSbio
4muo_1.pdb,0.99224854,-2876.303,-3652.9294,-7.0520015121208885,-6.8212462779024685,-110.49,1,QSbio
4n3v_1.pdb,0.4424881,-3061.204,-1394.1654,9.261939823446754,9.572099015929199,-17.03,0,Dunbrack
4n4a_3.pdb,0.03945734,-2561.629,-131.72398,-3.093845106191965,-3.0941220013414137,-42.9,0,Dunbrack
4nf1_4.pdb,0.5879765,-3894.86,-1482.3429999999996,-3.398571487654904,-3.53689536518928,-64.19,0,QSbio
4ngf_4.pdb,0.06251936400000001,-1935.025,-676.76135,-1.8027723119970802,-1.9263984523401239,-38.77,0,Dunbrack
4nif_2.pdb,0.23457463,-2351.269,-1302.9044,-0.4231389762112784,-0.2709943889124723,10.4,0,Dunbrack
4nk0_2.pdb,0.013085578999999998,-917.79,-546.85925,16.87145296201495,13.676175237202035,-61.49,0,QSbio
4nld_3.pdb,0.59005386,-1947.56,-1947.8367,-4.4598278801465545,-4.456263677205327,-32.66,0,Dunbrack
4nnz_2.pdb,0.44534072,-1886.875,-2032.4215,-1.2986907723444798,0.5256316414160531,-27.63,1,QSbio
4npj_1.pdb,0.10168357,-1794.9489999999994,-1542.4838,-0.4435849332821564,-1.0423861744233929,-28.43,0,Dunbrack
4nqq_1.pdb,0.18660852,-2729.975,-985.9031,-0.17531642964304228,-0.09499200484540572,-59.16,0,QSbio
4nsv_1.pdb,0.083471596,-596.003,-1720.0205,-1.2450841065921685,-0.9467716253987859,-23.31,0,QSbio
4nuq_1.pdb,0.27368742,-2012.665,-1231.266,-1.5255380315889715,-1.4742894413436924,-63.25,0,QSbio
4nvr_1.pdb,0.9517046999999998,-2713.393,-2536.7852,-4.4988676193091015,-4.4505706306225035,-72.46,1,QSbio
4nwc_2.pdb,0.037781958,-1567.217,-963.4533,-2.726835275401416,-2.726867711908646,-3.68,0,QSbio
4nxf_1.pdb,0.14230219,-1557.9279999999999,-1732.9915,0.4757576252551397,0.2552974643131576,-37.64,0,QSbio
4nxw_2.pdb,0.008427953,-1642.138,484.5409,-1.8712234592565469,-1.8715965610076184,-25.94,0,Dunbrack
4nzj_2.pdb,0.12684396,-2261.929,-1019.5634,-4.236652941124567,-4.230081597858708,-68.42,0,QSbio
4nzq_2.pdb,0.1185282,-2210.029,-1253.2083,-2.705976722398716,-2.6256247496838654,0.24,0,Dunbrack
4nzv_1.pdb,0.9896622,-3368.83,-2700.1519,-4.616997319402146,-4.600883919685524,-93.2,0,QSbio
4o03_1.pdb,0.020846149,-1334.86,-404.60742,-2.6228793208007617,-2.6255198639640733,-25.46,0,Dunbrack
4o1h_1.pdb,0.02822538,-65.727,-1369.6246,-1.8849279313773564,-1.7245035249516516,-1.09,1,QSbio
4o1i_2.pdb,0.07418149,-483.435,-1602.4288,-2.5902301598433786,-2.03732255843294,-36.09,0,QSbio
4o1r_2.pdb,0.0056109354,-1236.073,-411.87387,-0.7921574045717581,-0.7954690833105933,14489.21,0,QSbio
4o1w_1.pdb,0.011444336,-1604.619,-634.89636,0.379569149468206,0.3426648383046517,494.39,0,QSbio
4o67_1.pdb,0.004064168,-534.515,187.70107,-4.066413010379856,-4.3311791364827945,25.01,0,QSbio
4o7v_1.pdb,0.9061781,-3302.8590000000013,-1746.7753,-4.991645200992639,-4.989656347293511,-130.14,0,QSbio
4o9k_1.pdb,0.5345594,-3677.163,-2483.1924,-1.5343445921966272,-1.2342147874420089,158.68,1,QSbio
4oar_3.pdb,0.49183264,-3337.156,-1705.2701,2.4151914417363995,2.4148623711935926,-60.61,0,Dunbrack
4ofd_1.pdb,0.009364789,-647.7080000000002,-387.04565,-1.6559974812236231,-1.4135283189215733,-7.86,0,QSbio
4ohc_2.pdb,0.99066436,-3109.815,-3709.3186,-5.067173184237888,-4.779493842023118,-73.49,0,QSbio
4oie_1.pdb,0.09257792,-1482.368,-914.4535,-2.8369474217104416,-2.832359526326026,-67.99,0,QSbio
4oja_1.pdb,0.31191176,-2121.314,-1561.3123,-4.488825308571278,-4.435778004800669,-49.57,0,QSbio
4oky_1.pdb,0.38984782,-1888.7979999999998,-2123.5366,-3.4183785046580164,-3.4088291064784535,-53.17,0,QSbio
4omv_1.pdb,0.73749465,-2066.4829999999997,-2509.5818,-3.849144569731752,-4.220067181788372,-55.34,0,QSbio
4oph_1.pdb,0.5439968000000001,-2557.699,-1668.2379,6.083668137198492,6.140343556112398,-50.27,1,Dunbrack
4ov8_5.pdb,0.15521897,-3528.825,-1253.1874,-0.17996222168366605,-0.160119937505817,-39.39,0,Dunbrack
4p2l_1.pdb,0.029713154,-1018.273,-1184.4128,-5.019623287218509,-4.899262634688603,-9.56,0,Dunbrack
4p3o_5.pdb,0.013530692,-2421.315,232.85974,1.95046714896076,1.5950454557731726,17.54,0,Dunbrack
4p3w_1.pdb,0.6096661999999999,-2599.149,-2033.5293,-1.4674285736130364,-0.8228265165125128,-60.99,0,Dunbrack
4p52_2.pdb,0.040440757,-2108.542,-411.97928,3.661646930055468,3.6559264405316414,-92.68,1,QSbio
4p7o_1.pdb,0.022967875,-1405.838,-381.99106,-2.093559494319257,-1.8393219936899547,-47.44,0,Dunbrack
4paa_1.pdb,0.037533417,-1964.7120000000002,-369.46118,-4.1189343772963865,-4.7106115158165975,-13.46,0,Dunbrack
4pbc_1.pdb,0.6121511,-14871.874,-9776.848,-8.858071582857592,-8.484594609882457,589.5,0,Dunbrack
4pbe_1.pdb,0.99212873,-4540.23,-2475.2798,-5.914091536251322,-5.5078757683697805,-128.18,0,QSbio
4pel_7.pdb,0.0047239624,-866.3919999999997,-135.34085,7.735195678458003,8.30366102398455,43.38,0,Dunbrack
4pfe_1.pdb,0.9234449,-3899.823,-2241.2825,-1.1835201625818752,-0.5553450917365453,-108.51,0,Dunbrack
4ph6_1.pdb,0.9920905,-4728.401,-3269.0947,-4.539215010504416,-4.726540715087975,-120.91,1,QSbio
4pln_1.pdb,0.032955453,-1383.422,-645.8129,1.0482334379858025,0.20585027604600045,-61.92,1,Dunbrack
4pob_1.pdb,0.12636477,-1738.2979999999998,-1304.307,-0.6464564139037765,-1.1298669044365075,-43.98,0,QSbio
4ppy_1.pdb,0.1290203,-2469.519,-2032.1151,-4.142162127282057,-4.069165629133845,462.75,1,QSbio
4pr3_1.pdb,0.99230707,-3427.8709999999996,-4321.7246,-5.806162521063117,-6.019569684783613,-128.8,0,QSbio
4pwz_1.pdb,0.03831231,-1104.41,-1133.1729,-1.7151714298809826,-1.9660714693425,-13.96,0,Dunbrack
4pyz_1.pdb,0.002215048,-191.08,-385.09305,-1.1360207804086475,-0.7652066183557568,1673.12,0,Dunbrack
4pz8_4.pdb,0.040727742,-2343.994,-637.85095,0.12845835898219488,0.0704987453567288,10.6,0,Dunbrack
4pz9_1.pdb,0.19776443,-2412.846,-1299.5192,-2.6275781999516736,-2.82125721461363,-51.03,0,QSbio
4pzk_1.pdb,0.9921409,-5062.734,-5462.6904,-4.642574258641379,-4.4126614416361845,-115.54,0,QSbio
4q5y_1.pdb,0.027306676,-1472.109,-693.73114,-2.2609911650282184,-2.264619206731348,-31.58,0,Dunbrack
4q7e_1.pdb,0.06482194,-1645.5729999999999,-1233.3938,-1.881251940015284,-1.9169831115980511,,0,QSbio
4q7j_22.pdb,0.0033764840000000003,-1117.73,57.431133,5.060171341536433,4.145722090774721,15.46,0,Dunbrack
4q96_2.pdb,0.668828,-6493.031,,-2.0755189001246093,-3.170475386356976,-199.08,0,QSbio
4q97_1.pdb,0.92257005,-2122.139,-3211.2332,-3.3182434245348373,-3.30389379670927,-81.36,1,QSbio
4q9a_1.pdb,0.36916003,-3270.6859999999997,-1484.7817,-2.258124129517252,-2.1538618861069523,-78.8,1,QSbio
4qbo_1.pdb,0.5252852,-2527.777,-2684.436,-4.453317258766568,-4.4523133592673645,34391.63,1,QSbio
4qdh_1.pdb,0.18365456,-2761.063,-1798.496,-3.3403164496571964,-2.5655847792811195,43.64,0,Dunbrack
4qds_1.pdb,0.7972017,-3619.2140000000004,-1748.983,-1.1400602554383934,-1.7434816375779774,-83.7,0,Dunbrack
4qf2_1.pdb,0.07073668400000001,-1096.344,-1106.3867,-1.0981783384376305,-0.14911007409623725,-66.1,1,QSbio
4qf3_3.pdb,0.13141873,-1585.245,-1208.7982,0.4012129445647434,0.3203397950716513,-65.57,0,QSbio
4qgb_1.pdb,0.117433235,-2649.8459999999995,-995.29285,-2.2958274304471087,-2.4609076202668185,-40.87,0,Dunbrack
4qhh_3.pdb,0.9238537,-4172.039000000002,-1992.5234,-0.46978649473994893,-0.4642546879974083,-141.15,0,Dunbrack
4qhi_1.pdb,0.61266917,-3253.702,-1483.3513,-1.7977715360644009,-3.4610993962646903,-117.35,0,QSbio
4qhj_1.pdb,0.87916785,-3281.525,-1745.033,-2.3679446045261265,-2.037518403465203,-126.37,0,QSbio
4qin_1.pdb,0.95988476,-3506.053,-2369.1987,-1.482748873755518,-1.4834197767865076,-126.18,0,QSbio
4qxw_1.pdb,0.5574058000000001,-3124.577,-1390.3964,-1.8664963699017056,-1.162216557187761,-68.41,1,QSbio
4ray_1.pdb,0.9924777,-7178.194,-3292.5303,-2.5993742571971734,-5.021684334533534,-289.33,0,QSbio
4rb0_7.pdb,0.19710883,-2360.643,-1183.2771,6.53440389007092,6.628659852716923,-31.27,0,Dunbrack
4rct_1.pdb,0.99240506,-5750.696999999999,-4149.1284,-6.585755338951151,-6.699575095237982,-143.94,0,Dunbrack
4re8_3.pdb,0.38572577,-2319.6079999999997,-1394.6395,-3.1987365436425685,-1.8328931645387183,-55.3,0,QSbio
4red_1.pdb,0.9241284,-4376.651,-2177.004,-2.2970494148120824,-2.2641331587643494,-139.3,0,Dunbrack
4red_8.pdb,0.9319829,-2854.533,-2326.3308,-0.9041193852684551,-1.399675794954903,-110.93,0,Dunbrack
4rfp_1.pdb,0.10830319,-1439.1689999999999,-1416.5942,-1.8735898810278708,-2.3186727880647897,-23.2,1,QSbio
4rly_3.pdb,0.31044257,-2948.736,-1287.7169,-3.6923165133804474,-3.7712268864469514,-59.73,0,Dunbrack
4rmm_1.pdb,0.803339,-1861.934,-3385.717,-6.714515287504594,-6.709983793767887,-62.04,1,QSbio
4rnj_1.pdb,0.030399412,-1225.076,-733.4580000000002,-0.27883835979472416,-1.4012486934055106,-47.64,0,QSbio
4rxj_2.pdb,0.99212474,-5411.498000000001,-2527.4087,-2.461780824680208,-2.477655381891486,-159.85,0,Dunbrack
4rz0_1.pdb,0.7582085999999999,-2354.033,-2029.0841,2.4607362298919115,1.65578793128689,-107.32,1,QSbio
4rzk_1.pdb,0.016252961,-1166.67,-378.92303,0.11444910594203445,0.1468856152941822,-34.87,0,QSbio
4s3m_1.pdb,0.0054593747,-378.471,-197.83517,-1.1736994864544184,-1.2850484439325114,14.48,0,QSbio
4tkx_3.pdb,0.012691157,-1073.91,-418.65305,-0.2950537818377669,-0.29520187522315355,-17.39,0,Dunbrack
4tkz_2.pdb,0.9924679,-6142.728,-4392.803,-5.111035565172194,-4.688511981921226,-205.68,1,QSbio
4tmb_2.pdb,0.15617964,-1883.809,-1701.2806,-4.845476889067086,-5.1033658821874415,-30.56,0,QSbio
4trt_1.pdb,0.6431798000000001,-3293.959000000001,-2317.8555,-4.463303027793157,-4.377573782885996,-116.45,0,QSbio
4tse_1.pdb,0.5642644,-1859.27,-1871.2119,-3.1545158338451227,-3.5263006025564807,-41.76,0,Dunbrack
4tt4_1.pdb,0.01311225,-758.205,-430.98248,-1.478678298945138,-2.3931217219706395,-15.02,0,QSbio
4ttw_1.pdb,0.0375242,-817.8960000000003,-1017.23334,-0.4946127718476839,-0.4891756478612481,-46.37,0,QSbio
4twa_2.pdb,0.0019358601,-560.053,1264.2411,2.6747500949743808,2.580118913915684,3.12,0,Dunbrack
4u04_1.pdb,0.080740675,-2801.614,-539.80664,-2.9437783599044955,-2.762769955048169,-56.09,0,QSbio
4u59_2.pdb,0.11172972,-8437.908000000001,-867.80927,-5.4883530150880935,-5.488355429676679,-197.97,0,Dunbrack
4u5k_1.pdb,0.65766925,-4432.904,-2128.2837,-3.394045112108416,-4.225472744005022,-85.8,0,Dunbrack
4u66_5.pdb,0.6707339,-3511.775,-2280.2146,-2.4305549762990606,-2.431651214147372,-28.07,0,Dunbrack
4u9o_3.pdb,0.92293656,-2262.805,-2530.7756,-5.759658447786072,-5.758133712029925,-84.99,0,Dunbrack
4v07_1.pdb,0.9897949,-4816.8809999999985,-3665.5154,-4.390086866065476,-3.4637199483997017,-85.47,0,QSbio
4w4j_5.pdb,0.43579406,-2148.493,-1588.0156,1.6390089741932514,1.6100381536233916,-91.55,0,Dunbrack
4w8c_6.pdb,0.9924105,-11304.798,-4378.346,-2.4653843762343866,-2.463171027353163,-347.39,0,Dunbrack
4w8j_6.pdb,0.991323,-4743.595,-3950.5808,-3.339136203916114,-3.3210803276363454,-121.28,0,Dunbrack
4w8p_5.pdb,0.84835464,-2958.369,-2417.3608,-0.11293943649709952,-0.11735104914003665,-52.47,0,Dunbrack
4whj_1.pdb,0.9237448,-2997.015,-2704.3274,-3.676531452035406,-2.9522190178120016,-37.48,1,QSbio
4wlm_2.pdb,0.92387277,-2996.2529999999997,-2438.41,-3.0658953097685453,-4.763416556085609,-48.88,0,Dunbrack
4wny_1.pdb,0.43083748,-2825.415,-2455.4937,-4.696014828634204,-4.747784693707511,107.57,1,QSbio
4wov_3.pdb,0.0042158775,-410.402,-608.5173,-3.581891755316549,-3.048281266697121,1326.55,0,QSbio
4wph_1.pdb,0.0040118406,-936.582,-297.55737,-1.6053064308794625,-2.4020476858055324,290.19,0,Dunbrack
4wt0_1.pdb,0.05754488,-1427.7779999999998,-1138.347,-2.330806579954029,-2.5660194059290657,-18.66,0,QSbio
4wvr_2.pdb,0.091663145,-2178.8379999999997,-958.1414,-0.9832982114019913,-0.7415211218714289,-54.31,0,QSbio
4wwc_3.pdb,0.00812884,-1188.565,-111.15565,5.956567744468255,2.761048921577161,3.69,0,Dunbrack
4wzh_4.pdb,0.0028009824,-1357.632,612.9922,8.748926678221773,8.887707792967113,-7.75,0,Dunbrack
4x0r_1.pdb,0.79016095,-3283.347,-2330.6792,-1.1942251837844633,-2.7469670197841927,-32.27,1,QSbio
4x94_4.pdb,0.02552176,-916.8710000000001,-1100.3152,-1.844951296373831,-1.8535139606378639,-15.28,0,Dunbrack
4xar_1.pdb,0.2292864,-2039.835,-1134.5134,-3.6500885934635465,-3.643680171032036,-66.59,0,QSbio
4xas_1.pdb,0.077258505,-2045.277,-1093.4393,-5.318933931215213,-4.789502912200708,-23.98,0,QSbio
4xbd_3.pdb,0.006665830500000001,-1170.9660000000001,-47.49112,0.596588077797103,3.8911708206889615,-9.04,0,QSbio
4xea_1.pdb,0.03683291,-1090.149,-1146.0465,-3.9776749938880855,-3.9785594479698085,-32.09,1,QSbio
4xss_5.pdb,0.19797358,-2282.802,-1140.8672,-2.2379186319898605,-2.237298059501519,-50.53,0,Dunbrack
4xvv_1.pdb,0.9215768,-3141.977000000001,-1674.1318,-4.004231293429494,-3.9458499648365684,-129.55,1,QSbio
4xws_2.pdb,0.9327546999999998,-2629.095,-2830.5286,-3.861286293099533,-3.5324854805597043,-69.01,0,QSbio
4y5u_1.pdb,0.6360806,-2417.06,-1552.4794,-4.155002873381203,-3.7987803902761,-86.1,0,QSbio
4ye0_1.pdb,0.03238671,-340.455,-1254.3822,0.32584773008101664,-0.3278965636969892,-24.92,0,QSbio
4yet_1.pdb,0.6496357,-3705.1409999999996,-2135.0662,-4.701549786325054,-4.664595956497824,-47.79,0,QSbio
4yh6_1.pdb,0.6088336999999999,-2764.0959999999995,-1753.1399,-1.7091963474438794,-1.9972626281577868,-39.33,0,Dunbrack
4yiw_1.pdb,0.9230927,-2352.302,-3320.231,-6.320448834069017,-6.221571868536612,-114.72,0,QSbio
4yl6_4.pdb,0.08403167,-4201.401,-246.33801,1.5091350637522618,2.0075634562049562,-119.9,0,Dunbrack
4ytv_3.pdb,0.22169158,-2588.886,-552.61035,-1.910326521634991,-1.9285920585518643,-42.11,0,Dunbrack
4yxf_1.pdb,0.99207324,-4327.532,-9039.773,-0.3738685567769647,-0.9093457916818516,-152.9,0,QSbio
4yyy_1.pdb,0.002749345,-438.741,363.5639,0.5719949187640017,-0.5034366796959271,-11.92,0,QSbio
4z8x_8.pdb,0.0061077033,-1313.96,298.28314,1.032629755574917,0.8868568597071208,-53.94,0,Dunbrack
4zai_4.pdb,0.6093255,-3054.012,-1441.5795,-0.8658205227965369,-0.7720077319065566,-100.1,0,Dunbrack
4zch_5.pdb,0.31715770000000004,-3010.9509999999996,-1668.8241,-0.21368428385116955,-0.21116594775757694,-48.39,0,Dunbrack
4zdu_4.pdb,0.0060081584,-2349.279,448.3346,-2.823463410907136,-2.825704817343072,394.09,0,Dunbrack
4zhr_4.pdb,0.03755326,-2033.5620000000001,-288.14185,0.8724484065336777,0.8887102954690552,-62.19,0,Dunbrack
4ziq_3.pdb,0.4513257000000001,-5831.399,-1582.5441,-6.402042884240358,-6.4013215298522494,-24.32,0,Dunbrack
4zlp_4.pdb,0.054999083,-1216.385,-1311.7775,-0.6754715703017008,-0.6823891192203074,-42.84,0,Dunbrack
4zms_1.pdb,0.6159276,-2166.573,-1968.3186,-3.2036939742169963,-3.1774009457535946,-74.71,0,QSbio
4zmy_1.pdb,0.053179063,-2107.35,-388.16617,-1.3695620358821359,-1.3726111641027978,-37.62,0,QSbio
4zng_1.pdb,0.43611842,-1158.77,-2371.6072,-5.013436486694698,-5.0141345499314784,-68.97,0,QSbio
4zqb_1.pdb,0.0021647862,-1270.45,309.339,2.6697575712093697,5.188696400634206,2691.59,1,QSbio
4zrn_1.pdb,0.9923501,-4774.399,-5580.6543,-4.7011489098443935,-4.899973166770066,-152.02,0,QSbio
4zwv_1.pdb,0.9901098,-9201.974,-6618.489000000001,-8.331170167664888,-8.398623044407351,,0,QSbio
5a0j_1.pdb,0.9906238000000002,-3262.426,-3795.4314,-4.437653776382991,-4.435175278905389,-93.56,0,QSbio
5a1k_8.pdb,0.25640917,-2251.465,-1834.7504,-3.33409295525782,-3.3343164890039527,11.5,0,Dunbrack
5abr_1.pdb,0.29621533,-1624.569,-1716.1787,-1.729069909095324,-1.897579961484936,-53.93,0,QSbio
5afb_2.pdb,0.14579341,-2415.074,-1131.6263,-2.2073310807373336,-2.177358202940153,-87.25,0,Dunbrack
5afb_5.pdb,0.09717913,-2726.211,-897.7126,-1.673966212127271,-1.5920155759458636,-34.85,0,Dunbrack
5ajn_3.pdb,0.55474627,-2682.513,-2025.5232,-3.3722329555256514,-3.371955126342048,-71.72,0,Dunbrack
5an1_5.pdb,0.99143445,-3872.546,-3465.4565,-4.0965895633886165,-4.372021514722746,-91.74,0,QSbio
5ayp_1.pdb,0.9925787,-5772.823,-8314.6875,-8.990990981328277,-9.96857608680662,-179.14,0,QSbio
5b1y_1.pdb,0.9923085,-6295.6,-9301.041,0.1008930805927747,-2.0131116917070138,-190.1,0,QSbio
5b3z_1.pdb,0.06284432,-1593.3239999999994,-1379.6813,-4.8821243994575525,-4.850594462529199,8.47,0,Dunbrack
5b7z_1.pdb,0.0033977386,-675.3960000000002,235.34782,-0.3265045124021925,-0.05832547272898043,-11.15,0,QSbio
5bqn_4.pdb,0.09136651,-2731.239,-1124.997,-5.066844149684296,-5.0671295644055565,-1.31,0,Dunbrack
5c04_1.pdb,0.32557946,-2820.558,-1143.9615,-2.2060357682424208,-2.2315026252586345,-75.03,0,QSbio
5c2x_1.pdb,0.043170612,-1176.396,-1163.5825,-4.2461833548181165,-4.281655451137386,-31.14,0,QSbio
5c3q_18.pdb,0.00401116,-1217.473,295.0694,-0.7921684607361354,-1.26934768785775,-6.06,0,Dunbrack
5c6m_2.pdb,0.06520641,-1492.1270000000006,-1289.7072,-3.8854938672499335,-3.5882121124138657,-31.95,0,QSbio
5c9v_3.pdb,0.023122292000000003,-608.497,-1003.746,-0.8506172917035989,-0.8488220341655685,-41.06,0,Dunbrack
5ca9_6.pdb,0.0024080821,-493.485,221.96404,-2.436736219656032,-2.4372154008228675,96.94,0,Dunbrack
5cb2_3.pdb,0.990873,-3684.66,-3972.9238,-6.20743248735278,-6.213187328435832,-44.45,0,Dunbrack
5cho_3.pdb,0.9924302,-8493.216,-5998.0273,-2.7626702252333386,-3.4539021644236394,-236.13,0,QSbio
5cjj_1.pdb,0.01624112,-601.847,-571.5964,-2.8038792878310703,-3.2330121369112166,-48.31,0,QSbio
5ckl_1.pdb,0.32271677,-1501.4879999999994,-1957.4502,-3.3666624051349885,-3.3742015644883177,-53.68,0,QSbio
5ckm_1.pdb,0.77364385,-3104.1090000000013,-1960.6819,0.7755356609642666,0.7753360788514307,-74.63,0,QSbio
5ckn_1.pdb,0.08150744,-2689.16,-863.2978,5.858083352929099,4.829882277813776,-52.81,0,QSbio
5coa_3.pdb,0.26409397,-2310.0389999999998,-1267.7819,-2.7152948452256043,-2.715164373858232,-20.16,0,Dunbrack
5col_1.pdb,0.9917482,-3732.027,-3260.2854,-1.422160490539598,-2.7005381339165537,-118.8,0,Dunbrack
5cow_2.pdb,0.006193604300000001,-1014.294,-211.53583,0.8187975343615608,0.8137999102923019,-8.58,0,QSbio
5crb_1.pdb,0.20407346,-2245.049,-1803.1884,-0.8824960516985597,-1.8333165129862496,4.57,0,Dunbrack
5crc_1.pdb,0.9205305,-8104.586999999998,-3592.7144,-6.608128043703308,-4.33531223513933,6.64,0,Dunbrack
5cro_1.pdb,0.09019025,-1654.494,-1024.6864,-2.196162186848188,-2.1484685416740463,-40.41,0,QSbio
5csa_6.pdb,0.56353176,-3542.2059999999997,-2101.9268,-2.172033677716969,-1.4915401321616395,-82.82,0,Dunbrack
